,Tipo de Ocorrência,id_ocorrencia
8369,ROUBO,0979e631-5030-4a7c-8632-d32a4d6d54cd
8370,LESÃO CORPORAL,6a939dbf-ef64-4645-9be5-6b3adb6ad8e9
8371,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1f969913-b6cf-4b7f-bfdf-b30256d05e8c
8372,ROUBO,df1ffb36-516f-4a0d-91c6-a1c421ca5925
8373,TRÁFICO ,50e43577-adc8-4393-829e-65d1879dfcc0
8374,ROUBO,3ff3b81e-eb61-48ec-86f4-f4a070945736
8375,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,66f22df7-8900-4c90-a38a-69183dc5f493
8376,TRÁFICO ,6deb69fe-94b3-4fa7-9184-e1c70ed867a4
8377,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,238d899a-361b-4c46-878d-19c2ae099972
8378,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d0341f40-88ed-4b20-b9d9-936e916dee9a
8379,VIOLÊNCIA CONTRA A MULHER,bf754a13-eb8f-461d-afac-fc2305eabd86
8380,ROUBO,fa4d53e7-fab3-4c83-a6dc-82e174979981
8381,PERTURBAÇÃO DA TRANQUILIDADE,490fc36e-1821-47c5-b6e3-7309e793137e
8382,ROUBO,65215056-4786-4160-be37-b57ff9016f75
8383,PERTURBAÇÃO DA TRANQUILIDADE,5e6bf9fb-7754-404e-a356-9661f31a9c58
8384,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7bd8317f-81f7-410e-8a44-d01ae1e63465
8385,PERTURBAÇÃO DA TRANQUILIDADE,ac142028-6c59-4ae4-bb9a-3b9d2f811967
8386,PERTURBAÇÃO DA TRANQUILIDADE,7077d803-1661-486f-8281-ed712d5825aa
8387,LESÃO CORPORAL,5ebb395f-d71d-42da-95a1-47375d6aca5c
8388,VIOLAÇÃO DE DOMICILIO,8470fb69-341d-4817-bf88-8217cfacfda8
8389,LESÃO CORPORAL,66403795-8201-41a7-a3bc-c256c27ffeb2
8390,ROUBO,b6daa86b-3894-4c42-a2b4-756cf21f96d1
8391,ROUBO,bed0087e-d3de-4231-9671-49b05ef17990
8392,ROUBO,1fc7e928-3658-4c6b-b194-e146e3ba8230
8393,ROUBO,be6bce9f-6b1e-4446-87fe-392d87ca0f5a
8394,AMEAÇA,f7604f2b-481b-4f9b-b30e-143ac4445f86
8395,TRÁFICO ,b701f437-6b05-402e-bd15-38405c45428f
8396,TENTATIVA DE ROUBO,7ad7a729-4ff9-49a3-a1c1-583848cf1517
8397,PORTE DE ARMA,135889ec-1c4f-4ced-a0a8-48f2e6f70c1e
8398,VIOLAÇÃO DE DOMICILIO,488a9a8e-9acf-4589-b475-fcb12b2c4932
8399,ROUBO,2aa0e48a-d4d8-42f5-9d9e-6d21ff2ee282
8400,ROUBO,695c7399-45b5-4890-8d9c-f5d385c770ba
8401,ROUBO,e0cf1105-2513-4cbc-9adc-81b78676a8ab
8402,TRÁFICO ,89b034fc-41d0-4166-8a8a-ba813239ab0b
8403,ROUBO,ea8e032c-44c7-4cc4-9680-726be6e88d27
8404,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e4a46c50-a5f9-45fe-8bec-92ef2a5828d9
8405,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,23251b20-cdc7-47e5-81c9-c439daf813a7
8406,TENTATIVA DE ROUBO,014508c5-5376-4c03-8381-ad6a6ec768f6
8407,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b6de5545-7e96-4e14-928d-b9275fc44287
8408,PERTURBAÇÃO DA TRANQUILIDADE,6e25f191-d185-44d2-b42b-77fce6e434a9
8409,VIOLÊNCIA CONTRA A MULHER,19476a41-2e7a-4215-a88a-8594e094e0e3
8410,AMEAÇA,0a64ab0e-ce82-482e-84dd-52be071e2b02
8411,ROUBO,b5c30195-223b-4cd5-99a3-472144fa2ffb
8412,PERTURBAÇÃO DA TRANQUILIDADE,017b21f5-9b89-40fb-9cc0-65e34452a857
8413,ROUBO,5a40652c-4a4c-4879-9587-c85b9af67ebc
8414,AMEAÇA,c803336b-c6a1-4813-9c6b-cfb37a32eb0a
8415,ROUBO,f1a5f940-e042-420e-82a7-8412adfc6ade
8416,PERTURBAÇÃO DA TRANQUILIDADE,2097715b-5c9f-4cf2-a29c-6620fba4d1e0
8417,ROUBO,a7eceb2a-877b-4ea3-bc10-f3c2dd291b32
8418,ROUBO,38abd4d7-411f-45ca-9ae8-f0ddb276b544
8419,VIOLÊNCIA CONTRA A MULHER,fdff434f-b430-456c-84e7-e509c962d8c2
8420,ROUBO,d8612f60-cd2b-4334-bbaa-1449c14636ce
8421,ROUBO,c823682e-b4ce-49d1-bea5-c52fb7c2aa9e
8422,ROUBO,dfa7a96c-d2ee-4eb2-817e-710d01c47aeb
8423,ROUBO,96b60e90-e07a-4ab1-bdd1-1e1cf58b9de0
8424,SEQUESTRO E CÁRCERE PRIVADO,a436732b-9a88-495d-8169-4e3cdc70f778
8425,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3b69397c-fe9a-4809-b08f-10834d8dafd8
8426,USUÁRIO DE ENTORPECENTE,41720164-8013-4258-abb4-d6dc6db0e526
8427,ROUBO,7a49236a-d860-4bc9-8a9d-d83d3ce35892
8428,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,beda8fc7-5e52-47e4-ae3f-b11f2b073eb4
8429,AMEAÇA,66e2ea2f-0ae1-476d-a9db-a421675a1f8f
8430,ROUBO,41083206-608d-4208-b9e5-0aaead51257f
8431,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b43678d1-0a7c-4ef6-bda7-6a65d659fd0b
8432,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,917c1068-0a51-4f5a-806d-c8ed7bcf0ddc
8433,TRÁFICO ,251f93a0-425e-42ec-9cfe-116fc0e90a74
8434,LESÃO CORPORAL,fbfb2b75-d3f5-4281-8055-aec77d2197c8
8435,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f5d5864e-8acf-40f8-a616-1203c887ae6f
8436,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,29a47642-105f-4b53-b44e-7d80ff8348d1
8437,PORTE DE ARMA,02d0720d-89cc-44d5-9f3a-1966af35880a
8438,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,37386250-18f5-4aa8-97eb-35efddbe5d97
8439,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5a079cad-da17-4bb4-b30a-7e03a71882ba
8440,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,369f1fd2-77d0-4920-8497-9739c28bf8d5
8441,ROUBO,9cb4d0fe-247a-49d1-99b4-f1fe5931382d
8442,ROUBO,794aefb3-f7f9-40e9-9e18-693266bacd28
8443,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f58dc2b1-a3f9-4d3a-bc02-d2faf8499f25
8444,AMEAÇA,c364ac92-d2c0-4096-991b-a0a1767fb500
8445,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d00ffc7e-16c0-40e3-a0c4-80adbe14b1d0
8446,TRÁFICO ,45695b73-e5e3-40af-9ee1-b3eeaae2248a
8447,TRÁFICO ,e214269b-bc3b-466c-aa20-b0528dde405f
8448,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,da73daca-5b06-47d9-a0f9-4716753394c2
8449,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9fc48857-3787-4889-8f7f-5ee64bcd00d1
8450,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,af3d796f-6798-429e-82b2-8256e0bd63d0
8451,DISPARO DE ARMA DE FOGO,3ce3e5d9-9635-4668-8f4f-a1218c9a152a
8452,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a5d3b5d8-6592-40b0-ba0d-91c2f4feef18
8453,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,28040ab7-e732-402a-9f26-49f50159a61d
8454,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1dcfe695-627b-475f-8d12-64930c7b6e8f
8455,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,cb4973b9-0031-484c-bcc0-3beebee22b67
8456,PERTURBAÇÃO DA TRANQUILIDADE,5094f08e-36e5-4866-9f2a-3774066d8c84
8457,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d12ee846-ddc8-4789-b6cc-003977c4e2a4
8458,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3df5c636-c187-478e-98cf-2bfa8b97d052
8459,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e4a98318-a7e6-4e61-9c62-d106671a795f
8460,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3dbe190a-a556-4da7-8fe7-2e162dc6fd4b
8461,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f7f81bd3-b7a5-4694-baa8-fc04eefa0d72
8462,ROUBO,0db99f11-3f99-4fd8-9ce9-1264b0095f0e
8463,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b4530de8-c275-4da5-8222-9c4171fd77b2
8464,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8eb120f9-5549-465e-9dfa-45af3f620b3f
8465,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3882c8f7-985b-4bde-9360-da33e08a0c07
8466,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,55c457ea-2fe1-4cdd-bff2-1d5c635d7efe
8467,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1c7636bd-331c-49be-856d-4d5293e9afca
8468,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d089f2d3-f076-417c-a759-8b1ac764b24f
8469,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7ed85967-5e45-4905-b13d-1ae42d94b3af
8470,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f9c3eddf-6dcb-4518-b033-e8fad762459f
8471,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,85d3a394-c32f-44e5-96af-92ebfe907d6c
8472,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,eda944d1-1ffc-40cc-aeaf-4a08d6c4e99b
8473,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f3b79840-c752-446c-afaa-8440d076ccfe
8474,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8d09d484-e2ad-4914-ad98-f2a9e47c7aa8
8475,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,40a91ff6-bcea-4d77-84c6-536ba3379b31
8476,USUÁRIO DE ENTORPECENTE,7583af89-130c-4bf7-8764-7240f3d559c6
8477,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,54783bcc-4771-4bd3-98cc-f4ab3f5904f6
8478,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f72b9575-dcd3-4a04-942e-1045a8b5bf91
8479,PERTURBAÇÃO DA TRANQUILIDADE,a2a95981-6737-40e7-a38f-9c2da5900af4
8480,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5cea9cb5-bee4-41dd-a44f-f84a552df899
8481,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,dc39fcaa-c7cf-486b-ba3d-8cac5ff741ff
8482,TRÁFICO ,19ed7aeb-94da-46c2-ad02-38dc421a5ebc
8483,ROUBO,e3d18de0-5d31-4bff-b505-4afdee2ad579
8484,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,cc321db3-2e12-451a-8c6b-e39b666ded10
8485,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,71610cff-1914-4f30-a631-15fe5fff5eec
8486,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ac19b44d-92a4-4c44-99ed-b4c4710373a2
8487,AMEAÇA,a0481caf-41a7-4d4a-a99f-722e32fdbe25
8488,TRÁFICO ,6c157d90-e18f-4812-a495-c7bf446113ec
8489,LESÃO CORPORAL,28ed788a-8e02-4623-bb26-c92cd8f6e91d
8490,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,276abcd8-eaaa-4464-affc-5a04c950c01b
8491,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,025f2e94-e0f8-4b21-a1c6-1cf83fc73953
8492,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,656eac41-0c69-4393-9509-d0a840964a2f
8493,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e2819732-7c1d-4750-bc52-ed75725f18bf
8494,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,075c4fd6-c8c1-4af3-b6d5-bdeaa6a28eda
8495,LESÃO CORPORAL,a016f86f-03c6-4295-98fb-5e269ea96f25
8496,VIOLÊNCIA CONTRA A MULHER,a2590cc1-f02d-42a1-8836-fda51fb982d4
8497,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,464a4425-21f0-4b1b-90d4-5ecda26824f0
8498,SEQUESTRO E CÁRCERE PRIVADO,e55d55cf-27aa-499b-b476-8461b2a7874f
8499,ROUBO,d4f21661-5789-43cc-8c26-2215886d6b52
8500,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d72ad4c4-de5e-4523-ab78-ae41431d1db0
8501,VIOLÊNCIA CONTRA A MULHER,3767831e-9561-4d10-8262-c7b432e1b6bc
8502,SEQUESTRO E CÁRCERE PRIVADO,78ae4e49-80d6-4007-974d-1239f1dd59fb
8503,ROUBO,15962b39-ae51-427e-abb6-87800e7ccf08
8504,AMEAÇA,ef3f6a04-2f1d-49d9-94ef-66110f3b7727
8505,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2ac3e36a-079e-4765-bea8-153c5b7f3eaa
8506,USUÁRIO DE ENTORPECENTE,81ff46e7-6178-4134-9292-79dda79d9521
8507,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f2e0a1cd-0a72-4f68-948c-f386a0600936
8508,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,59276c31-7463-4f98-aef8-62886ceb980e
8509,USUÁRIO DE ENTORPECENTE,7d47d4ca-964c-430c-a2b8-55fc861e6bff
8510,LESÃO CORPORAL,fd54ed07-bcc5-4f2c-96f6-daed68d4691c
8511,VIOLÊNCIA CONTRA A MULHER,6a43f822-0e22-483e-bb32-9e8e828703f6
8512,TRÁFICO ,1b3350da-a6e2-41e9-b7fd-ce8e12fc2392
8513,AMEAÇA,5481314c-bceb-4085-ac01-e694e62144f6
8514,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4231d142-7f12-4276-aee1-d1a489833bec
8515,AMEAÇA,a34309bd-7ea4-43c3-8d11-3c892243e0b7
8516,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,bb1204c7-6c59-460f-ab4f-234862972cda
8517,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,907a33b2-fd27-4079-8ae3-14c2e2d01da4
8518,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,026b74d5-2f23-4ee6-a846-c93b99833d02
8519,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b745be29-0d05-4046-8243-36d51f466d09
8520,TENTATIVA DE FURTO,2a78d3e5-0182-4a0c-80fa-631f0a9aea2f
8521,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a5c2e1af-ce4b-430e-a85b-7fbbe26709f9
8522,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5462ea77-d108-404e-a3b2-74471fafd844
8523,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d2787783-ac1c-41be-944a-444f1aede521
8524,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f322fcb0-11b3-464d-8d4a-1fb27eb7f3e3
8525,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,47d3d337-573c-414e-8ae3-fbd4d702a7e0
8526,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4ad60758-4451-486d-977b-ff0ddfd92a11
8527,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7fa62469-c1e4-4d01-bdef-950796c46cf4
8528,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ac094bdd-2fec-473c-8f39-1d75c27c5f79
8529,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a34304b8-0582-43fb-9992-e9ba7314c3c3
8530,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4d4e282f-be6b-431c-ab48-3bdbe7c2a140
8531,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c02c3f30-a4bb-43f9-a544-118d1072c72e
8532,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,afd01778-f34f-4fb9-9793-9ddf95e476a0
8533,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,49e4cf2b-3b9c-4925-beb2-00e25b106d38
8534,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,436a33c3-4752-46b2-933d-d43227e17afc
8535,ROUBO,b747f8a8-b8ad-4b9d-b64d-351e7b444efc
8536,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c1777941-62d3-427f-b9ff-0e638843846f
8537,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6d6cee48-146b-48f0-8d29-f2b74de1f1e5
8538,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a99278c9-6368-4eb3-9d4d-64ea3e75b6ba
8539,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,15f1a621-e68d-405e-8bec-eb66d652ec0b
8540,USUÁRIO DE ENTORPECENTE,76547f22-c4a2-448d-90e2-ac8f6f03c08f
8541,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9d0089f1-256c-42f9-9acf-441a9821f54c
8542,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7675fed1-f743-4f68-a7bd-b849903c6449
8543,ROUBO,095457bf-07e8-4d2d-b7a8-037c4442935c
8544,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e1161a22-f992-4e8a-8fb3-e12ed6f53229
8545,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d365006a-eb74-4941-9fd8-f1bd60ec947e
8546,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0ad27e4e-684c-4c23-9762-70dadb24dfc2
8547,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b7ea8468-0ad5-4a13-ae21-8b35cb5c85b4
8548,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f2104dd2-be0f-44d2-a74d-2644c089f5f9
8549,TRÁFICO ,ef3ca21a-5b43-4427-a0e8-dacf32efc5cf
8550,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,bccdf0ea-99b3-49b2-b873-7c107d1093a3
8551,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7a70a3d4-884e-477c-84ad-9f55b4b469a4
8552,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ffa5bdac-c7b8-45af-a9f0-20671a912834
8553,AMEAÇA,2ed56f16-d8cf-427c-a0dc-a0023f084517
8554,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1f9f46d9-90a2-4e78-a49c-e940800469bc
8555,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,62260db1-88b7-4fbf-9005-977bf28047c0
8556,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8deed0df-8550-43de-9931-d59f1196e6ff
8557,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,dd10984e-6bff-4e4a-8bb5-dafcced16a8b
8558,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c7eab85a-5c85-4525-989a-5508a0eb00cd
8559,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e8d210de-412a-4ba6-8420-fb0379474bdf
8560,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9e49d2af-63cb-4b8d-a1fb-56e6d0123b76
8561,USUÁRIO DE ENTORPECENTE,3576f0cd-58f1-4860-80ec-9f82c9dd152b
8562,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,30eb3566-3d65-4568-a568-2cb802fc9856
8563,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,87838327-9e98-4e05-9b16-fc9bba4c3ec3
8564,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,098bc93f-de77-40b2-9d7f-d6a5a0acd4fa
8565,TRÁFICO ,2b2b16e1-7825-453b-9ad2-e3b2a13d9440
8566,VIOLÊNCIA CONTRA A MULHER,8a66dd8b-db89-4419-8aac-627987b99329
8567,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6647cbf4-c57c-4393-898d-e1c251673c26
8568,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2b153472-f702-453b-bf15-a0317c7ea603
8569,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a483af8c-eaee-47a2-bb27-6bbcc0ba63ba
8570,TENTATIVA DE ROUBO,8e09023b-7b83-4bc7-adac-9d2cc3192392
8571,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b4a077f7-cbab-4ca4-bd76-02f24146787b
8572,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d5f74ff4-cd5a-4f28-8c7c-befa2b686e2f
8573,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a573c47b-0dcc-4e02-a929-88a38d45d6d4
8574,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b141f056-ce32-4de5-8c5f-a1c420f5890f
8575,FURTO,60885ac2-5542-45b2-a413-7d933dcfdca8
8576,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,04fa603f-adc6-48ef-8658-ccb4f9c9d409
8577,ROUBO,08fbb753-76a1-41ac-a582-7d131f12d0ca
8578,ROUBO,f007d95b-2426-4d79-8cb1-a588a860cf06
8579,AMEAÇA,2c53ece4-ec11-4e3b-9194-ced60e453896
8580,AMEAÇA,83580b01-5ad7-442b-b0f1-85d3d0294d4f
8581,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,551460e9-8d45-451d-bd4f-3d19de2ab153
8582,FURTO,c534bd5f-2d8f-42e5-9c35-112b16b87164
8583,USUÁRIO DE ENTORPECENTE,bdc62b60-4e27-4692-b580-c108fe41394e
8584,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,064d00c4-5455-49fa-ba23-66299a8f8090
8585,TRÁFICO ,8ef8212e-0ab1-42d1-981e-972c4016b923
8586,USUÁRIO DE ENTORPECENTE,dac725ca-4799-4aaf-bd18-ddaf1a5f8c1c
8587,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2c6064b1-4961-4200-afe8-8fe19f9d9ed9
8588,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,142e11b4-5959-4d8c-a1ff-99bd30f562d6
8589,LESÃO CORPORAL,f88ce113-e4c1-4469-97d2-ff5ceee5f86c
8590,ROUBO,dcacd718-466d-45eb-9833-444f8f3bf8a2
8591,LESÃO CORPORAL,9aee4769-2db0-4673-a3dc-cfd007e98cd0
8592,AMEAÇA,3b4b6138-40bb-48c9-be7e-ca08d4c7482b
8593,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2d2eaa93-d60f-4542-85db-207cf65c0df1
8594,ROUBO,d4f8102c-a0bb-45aa-a4cd-a54b218a4b5a
8595,LESÃO CORPORAL,b3d01fba-1401-44eb-88ae-4859c037bed0
8596,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d1c1566a-6729-4efa-af0e-51861a6001ca
8597,LESÃO CORPORAL,0e9eb654-8435-4758-b19a-fb5417882f88
8598,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0be0441d-0ff0-4047-a5a4-52575e67c34f
8599,LESÃO CORPORAL,5ef294dc-616f-41c6-9357-03438736b9b0
8600,AMEAÇA,093842a9-520b-45db-84ff-88aa441eb56b
8601,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,11d0823b-e6ce-4cc0-9d90-6aab470f8aa8
8602,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5be6c8e4-77d0-43d9-aedf-ffd72a8723d8
8603,ROUBO,8c19ed3f-87ce-445e-9721-22fdbd1650b5
8604,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9b4813f7-0af9-4a61-bcb9-73dbf19f07b9
8605,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,437fb715-992a-476e-ae9e-aabc91e3d945
8606,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7a5f0e1c-87ec-4937-88cc-8f043aa537e2
8607,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,75b6e256-008d-4272-b897-2b0ed114d3cf
8608,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,393955d0-ac41-4848-aec4-9e87219bdd20
8609,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,30396620-479f-4ac9-951b-9e8b1d5eb5db
8610,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4d2a6ec1-e3aa-4576-a425-c8b49338d4d2
8611,VIOLÊNCIA CONTRA A MULHER,df1c7a42-e19d-4424-bad7-b21b25a78f2e
8612,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ad09d3d3-014a-471a-a0fc-e3e9163e8a61
8613,ROUBO,8f8007f8-937c-4280-ae16-e3e179b21a44
8614,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e59f154c-cba6-4cef-89a4-edf504aa1a8e
8615,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0709e252-4a5c-4e44-a45b-7ac550659d7d
8616,PERTURBAÇÃO DA TRANQUILIDADE,6ce651cc-439b-4c31-8ed7-9a46a755b072
8617,AMEAÇA,7c6ccec2-265f-4240-98d5-715fd0681c74
8618,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,da5ed5d2-ca02-4bfc-9d17-6dd2fd993c4e
8619,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e0ebb0ac-77db-4fe6-803b-1b248893e5fe
8620,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,dde46bcc-cc51-476b-8c6e-a41c1471e894
8621,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9f0dca9b-c434-4315-bf83-3eb3f80a744c
8622,PERTURBAÇÃO DA TRANQUILIDADE,caa5b7e9-b48d-402e-b8b9-d120ce5e70ca
8623,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5dcae36d-2927-42cf-8b85-6f187463661d
8624,PERTURBAÇÃO DA TRANQUILIDADE,eecccb03-a12e-4050-bd5a-75d784de59ea
